@RELATION "friedman2_10000_train_norm.arff.gz"

@ATTRIBUTE x0 NUMERIC
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE class NUMERIC

@DATA
0.352779873031,0.0877250956358,0.601087374837,0.503636778299,460.449933813
0.790517634596,0.41252124404,0.644458907354,0.709685927324,486.953231457
0.332491126745,0.644148364378,0.145463145192,0.384071458113,341.939601773
0.590576673894,0.158930094525,0.126663484552,0.263281603431,0.393489691162
0.0286306175434,0.228658120483,0.354997844303,0.315690061149,164.78577129
0.355627563647,0.00843897656722,0.291735176508,0.274413949832,178.656003891
0.386541521762,0.200347634501,0.311951205596,0.064015009665,314.812855528
0.184065583494,0.642469263636,0.924243703773,0.663549860298,1227.11081344
0.272551161495,0.523106895353,0.780254132027,0.428761111777,825.415275644
0.772794395691,0.80805803976,0.628149542449,0.709190691074,1049.91911954
0.967411690748,0.370867454536,0.291421141256,0.882384788345,94.4347662322
0.30707035773,0.854495571324,0.931738948274,0.747589080965,1461.74036452
0.885175753347,0.253442016518,0.963684914724,0.16173133812,747.570974944
0.419379818788,0.837989109758,0.424758020645,0.716384749594,775.341467919
0.329836948271,0.128980341679,0.969263717714,0.425393029318,406.932102799
0.436612937569,0.743662479073,0.148833066086,0.235629366475,240.015247654
0.950173341281,0.495273610684,0.269137351166,0.409626365634,286.216989534
0.758330484735,0.820395450065,0.270793557763,0.893407303484,483.836337184
0.804761976063,0.747999260267,0.528248095506,0.590432307488,877.931645693
0.822774660248,0.0260311523355,0.63652105722,0.328954734049,211.523969146
0.112852810781,0.280142072163,0.163454126817,0.107696864896,229.351161052
0.634649392327,0.818995667059,0.761152727536,0.003465883678,1381.46421278
0.146576389294,0.899665694579,0.897844952894,0.654530017898,1554.78292027
0.827054859505,0.509086197002,0.122516823792,0.387804085259,288.713150612
0.845500519424,0.218750057671,0.441045676876,0.441086816337,50.6107100743
0.84983336742,0.679645862382,0.36453728103,0.747158321235,329.337140655
0.657664573252,0.748092826585,0.961767179149,0.60233680263,1367.20062486
0.356207349999,0.545327730994,0.829097105564,0.02261844377,818.40864772
0.292700844404,0.27965580647,0.40291596394,0.503248992423,441.446097042
0.772582812846,0.535042226466,0.271767899612,0.359474538658,97.6123367002
0.735458795289,0.529449961301,0.635081007878,0.90805865263,686.546404154
0.759993553039,0.653459961693,0.100220204763,0.553246747304,120.003164495
0.456607125152,0.520631947953,0.652431139021,0.48886515496,801.817555076
0.398772782679,0.418487816898,0.91068865633,0.205879477957,564.067952107
0.99143947751,0.11202960591,0.389949231446,0.252729737431,134.782965144
0.99572374952,0.311636739583,0.21170621289,0.163637918367,224.473626322
0.550503966834,0.0704575116506,0.517081352436,0.92402658406,272.310462102
0.262346099238,0.783212263434,0.339108809447,0.701339432356,575.194087594
0.776360930285,0.0110152652702,0.981714761992,0.548824065554,95.1306639887
0.523802171598,0.564045501725,0.743000213752,0.635700825075,930.830751094
0.590455931844,0.0709310145555,0.956970917486,0.032578964048,140.408174765
0.500677111532,0.884313611551,0.804921536264,0.37803716386,1217.1065604
0.983719981984,0.869436100061,0.782778270129,0.127100718338,1453.2970745
0.189596608871,0.614040060739,0.454034006554,0.212778339852,483.053387776
0.404596868855,0.165358622162,0.225924442468,0.648058230388,10.3695510305
0.425346809445,0.429966268813,0.618351286621,0.195949469495,730.409863953
0.167338639465,0.574641829128,0.554790890321,0.048055888081,520.644434742
0.172420800727,0.168037327636,0.989159390309,0.245954896182,370.840373783
0.894405195349,0.904120655321,0.757780308134,0.850875054714,1300.74424452
0.651459000511,0.778503873872,0.169567829718,0.071634820281,45.4258275207
0.127202046617,0.812379587665,0.972067467346,0.105620085022,1613.23654793
0.976785534657,0.52853173671,0.533135176294,0.778851613185,668.242368792
0.503452377809,0.845226920635,0.392485693586,0.90577826733,379.688181236
0.878654619836,0.428195936282,0.2770935359,0.16630103338,417.265658793
0.268608846635,0.544521292702,0.420954573959,0.586602628248,263.804188746
0.118494809783,0.426400879382,0.346499170654,0.199153266088,245.117888633
0.614051208974,0.125713147468,0.35367575673,0.083991171868,73.8398915681
0.244335062602,0.427849954709,0.998298214322,0.686485456588,769.480918926
0.0203273084272,0.332867575966,0.750068810037,0.85419377085,502.817594412
0.415693979484,0.83140946291,0.132144286465,0.838228613669,92.4959043015
0.422853465985,0.180915271406,0.84150013669,0.575844044748,238.083468042
0.0703478699304,0.0885825479488,0.591843343739,0.842301394324,-36.7528002141
0.245557613207,0.907251876353,0.72804948518,0.66564086,1372.29321893
0.198408054763,0.00853897352565,0.908289727186,0.92998620687,180.26041671
0.363634065987,0.111907863563,0.383366678526,0.616785159585,-54.700469292
0.755612424714,0.565445935067,0.366437481933,0.258367702868,276.804455919
0.457256391732,0.0751369526764,0.516078922444,0.445564991037,113.01285767
0.261733517162,0.559313790672,0.0474509889332,0.120297456776,20.5878947875
0.685221512753,0.273014486235,0.278117862994,0.92982046211,2.88183908274
0.510064678604,0.896946861211,0.894808973558,0.425543295726,1420.79550044
0.909404729441,0.568180962916,0.22907908918,0.648867021139,491.603757435
0.501440961706,0.713596986133,0.750630018568,0.41902564656,976.538485439
0.662823519835,0.293378386625,0.321488944405,0.631772630092,354.00321922
0.331533174869,0.867000527451,0.88491900266,0.582829705222,1536.77448029
0.48700161845,0.0390801069507,0.348020434284,0.93399621211,74.3732337494
0.699368594664,0.655524252792,0.132657191743,0.885137239548,76.4271426998
0.0462430606423,0.810562186486,0.59821858809,0.015947668527,768.260334586
0.561472193356,0.601669023927,0.411775953267,0.211254152878,653.696093213
0.908312054444,0.0111746753328,0.33982109273,0.199252237204,49.2716451564
0.290198849086,0.519306016705,0.606134083753,0.617342652184,533.217669736
0.124575806228,0.559632103113,0.689824628267,0.384060252427,694.07719133
0.995922323008,0.844979347719,0.478112020783,0.166814421952,871.68463723
0.0996331485339,0.0620983674765,0.754401659697,0.338026491527,208.47020132
0.75287897571,0.774146412035,0.106746950054,0.62107476833,234.530336677
0.717582238634,0.262165814185,0.356807979125,0.704600324734,81.9855068897
0.558121899273,0.643088201189,0.090483085237,0.94878790787,70.1017156827
0.41922734794,0.894088914025,0.538741102176,0.580399919024,1004.34305303
0.83428045466,0.578291353505,0.161279821593,0.535678521098,-2.07546528157
0.35754960388,0.904000269283,0.975108242941,0.132703227587,1586.26540913
0.428530180853,0.713800954645,0.862773125278,0.040666308179,1197.97109725
0.647479120119,0.461443119318,0.972196795401,0.812881702312,894.734254389
0.000467126160787,0.725922683867,0.821701264853,0.849861048787,1018.48302588
0.0860152449933,0.678983985089,0.44482096562,0.884455785859,532.328198475
0.0897966229015,0.617208779701,0.129402286075,0.336274351682,264.208739467
0.988142189314,0.663788300766,0.469591223377,0.030423762994,512.576403667
0.63292570359,0.17968483436,0.602288825639,0.548193256485,289.652751063
0.89514503326,0.0228337866189,0.364227576065,0.399315700242,218.552548403
0.0821847051327,0.79226278672,0.679298623075,0.165376197053,1207.03946338
0.911140040956,0.148373535523,0.507722900805,0.721553359052,501.737323297
0.51474270939,0.789543460557,0.0395154766235,0.622481295669,108.928112866
0.0325066719435,0.395470614229,0.819614797693,0.408435699637,755.793550642
0.688262916892,0.606298566681,0.498913590734,0.137952503821,721.005728606
0.773665434963,0.707060946252,0.233132109447,0.349861359868,232.71690679
0.250361866033,0.443605607971,0.855971056788,0.14154314218,867.936354355
0.478478565802,0.339241803132,0.220615879064,0.594465200194,11.6624597822
0.113220107302,0.0209428469302,0.143331896771,0.477172523226,158.486367114
0.983469595858,0.310222966344,0.745663546989,0.624667203398,504.884705175
0.770920562944,0.931060845089,0.406095204515,0.875498500242,658.206135372
0.623925201061,0.136360241446,0.218501549475,0.98604386102,59.0748163581
0.354045078597,0.882898089448,0.659300120138,0.813183474796,973.598656914
0.379221683817,0.49384158175,0.853792991977,0.311024830011,634.919714609
0.405224345708,0.760345505186,0.230441899309,0.124146089782,344.151593816
0.957614705656,0.0602330919228,0.84406373593,0.93775475199,-154.347480483
0.244259173898,0.386609217587,0.566138520633,0.360255008937,631.231149069
0.350254073254,0.344485018493,0.892393889258,0.040229982517,660.606374231
0.795915404306,0.884221406417,0.297630443317,0.96710724578,285.207193431
0.795162190071,0.635995083426,0.371788224861,0.872500374082,169.504178082
0.373901324245,0.9116653802,0.354262771463,0.550941126874,813.465756091
0.996442930523,0.896585619569,0.244436802013,0.39643803024,353.250550936
0.60635535901,0.69811894541,0.557931185665,0.200134392161,604.096776278
0.399783511601,0.924936713545,0.0519062712117,0.311849391864,192.339337905
0.829035410097,0.28619947896,0.968256018237,0.394203496321,586.758723647
0.0229430430734,0.819296079884,0.578308013554,0.880316008462,928.752789666
0.0243580420131,0.10489641214,0.44241091849,0.115500853905,145.996379818
0.868106167791,0.0465861518816,0.435370909029,0.51733049658,185.173794459
0.0847159423844,0.722068581522,0.676237612426,0.609023082024,956.006471579
0.235075152211,0.213158159448,0.0788460306449,0.882895198006,-14.8920578292
0.636541999241,0.302560035163,0.659897079342,0.98506946463,771.948926661
0.44155760425,0.622816082918,0.389275763659,0.93655603593,395.377828732
0.691285003555,0.213193238471,0.782653277569,0.321994343603,541.288742374
0.338985075001,0.690560901958,0.559590802359,0.330461147886,750.535716309
0.146291255187,0.879313146686,0.132114008259,0.861526867257,101.132310612
0.202837366298,0.501428501262,0.015549460159,0.181410319544,-118.004304446
0.946522522932,0.621389432795,0.599261979257,0.91901135657,501.118729503
0.537072855974,0.567126897499,0.415570997618,0.439363769292,557.582245891
0.306062180484,0.705569327657,0.59214976802,0.93294040276,642.108383157
0.817388247092,0.206633137296,0.116540299628,0.588959686083,342.019320121
0.793410165446,0.84078280008,0.224866772343,0.197901770557,231.59011942
0.830526336329,0.620487903158,0.633627333025,0.843396677569,556.452195241
0.933517968943,0.530768631694,0.66761187901,0.644307845148,752.236945284
0.118427184082,0.688196684012,0.399148130561,0.571893458365,572.760337332
0.979205946549,0.874653397493,0.771173209483,0.102974689553,1380.26146498
0.280227577186,0.557098208515,0.0800184947269,0.359340848632,-56.6829513199
0.00219612625064,0.539328312176,0.402972209342,0.765989568132,457.98782712
0.24187471766,0.787984078402,0.139961060371,0.281847346281,96.5601510362
0.902085308903,0.337859214411,0.600726045594,0.322465577256,574.414109981
0.547730603235,0.565038808086,0.688949973204,0.700164315255,750.571753771
0.17519564083,0.419317725898,0.0996805193274,0.752791409051,176.594880323
0.977285257743,0.52824912761,0.661066219542,0.858345021525,868.782260825
0.017255576658,0.0131989147464,0.329182845813,0.696171683887,-134.696328651
0.106159448414,0.148745690401,0.520826680408,0.586139286273,65.2561608775
0.715513958861,0.510606342441,0.742034630331,0.016826668687,806.690453203
0.557018978233,0.223358109261,0.822156816545,0.069206617657,368.761474229
0.935261669863,0.912067324243,0.0687484217518,0.133766312077,102.02596851
0.119308516607,0.289290613745,0.554345697114,0.284353259052,409.281787134
0.329574873215,0.698593872667,0.270899269988,0.384828889833,130.763710526
0.209469834203,0.584593732995,0.400024012383,0.99354730453,342.543548263
0.752072828231,0.920700152465,0.564167093535,0.545434528857,1066.19623276
0.925041025979,0.56353338542,0.886591391244,0.550156781184,1137.24531277
0.199412212717,0.0792422124864,0.638118931076,0.081926498306,305.753192021
0.832592949522,0.890765433591,0.455927962915,0.858667167534,593.567649096
0.432244305729,0.204992297167,0.553635922297,0.222718712541,589.165792199
0.551573001936,0.514900259137,0.912044578317,0.527096398449,721.839788488
0.0943395371832,0.0616557422481,0.675037305688,0.862028114161,71.4237226223
0.857647543991,0.806949741896,0.891363186135,0.93422366906,1092.03135387
0.268030197312,0.774452228733,0.296487736923,0.195536320803,410.477016268
0.352222506351,0.720147979379,0.698278542055,0.889800481331,1111.05311511
0.239037404325,0.723532472613,0.157999066542,0.649618327001,44.7371601396
0.205131723328,0.392397491837,0.480965866795,0.097539306787,401.720429598
0.578364327222,0.774663834931,0.0437945204829,0.802238244737,237.667945637
0.0220017195578,0.207801598529,0.607074149978,0.634707473459,176.795548624
0.888771791092,0.775832020281,0.536801191304,0.459344282262,719.198085478
0.920300671558,0.4459722018,0.0487047031825,0.94437737091,-23.3383160921
0.247621334849,0.569704719671,0.509516169244,0.060007451322,628.731486217
0.818956836119,0.794618203508,0.232750027771,0.316178918836,227.792592789
0.221780121109,0.761899865693,0.48490427129,0.598356528398,652.412517451
0.917699760693,0.470038121018,0.165584808199,0.396894892419,384.979090663
0.8023204616,0.66675869327,0.321488903836,0.378091071071,458.006908891
0.242572645514,0.0617665093953,0.536164493245,0.232398617627,56.2132942258
0.447567796989,0.521250923796,0.909378012051,0.014539653559,971.290158002
0.0109502635712,0.520388067961,0.184300340121,0.814771555494,288.796378785
0.0517752790702,0.334182497878,0.609482954837,0.589055331961,441.769332779
0.715254318484,0.744081527514,0.944985702394,0.400067176293,1182.79393834
0.97247450935,0.380031019479,0.307943801382,0.516501695071,155.017185828
0.664682808305,0.207019532966,0.04019217986,0.743350593258,68.5231405161
0.653863460611,0.272673123023,0.621042298657,0.277651522225,503.13057185
0.781910366357,0.699971425198,0.415498203811,0.95764807087,575.877683697
0.792592815779,0.940087238873,0.447070279556,0.183960931089,714.782410392
0.13815781667,0.864768546284,0.707181200285,0.023986384162,1170.48676553
0.227121166133,0.547191213637,0.420097438024,0.692229145377,454.650620893
0.172457719085,0.585214938119,0.45190549864,0.82510855983,659.33975275
0.108755645248,0.282982992933,0.985822433485,0.577403751464,486.717634158
0.458841200833,0.32864783881,0.205522059135,0.673512656987,104.630072808
0.680676034649,0.0928173214958,0.881637278631,0.199193028505,201.536139027
0.413387498518,0.160710159334,0.55418516479,0.661747217139,354.966649835
0.272861490652,0.924111503542,0.50170561997,0.808256680064,848.390310235
0.518699722372,0.342081096572,0.933465284248,0.128790390831,844.223763889
0.105751171211,0.436354716696,0.665719928261,0.188102808572,506.557365398
0.835817598042,0.784142054729,0.416005686258,0.023376504446,743.926717894
0.127862306594,0.722804802312,0.993991582446,0.508343968398,1075.11536689
0.691778893743,0.910698992524,0.461835872231,0.45956926607,623.598718008
0.691229815326,0.849318309066,0.769772444971,0.102970365769,1219.0411157
0.758646840708,0.2623768292,0.0724326615573,0.699089932736,78.52073316
0.870800733636,0.831532924788,0.514331135113,0.022641235923,972.848305863
0.344121181588,0.673552142475,0.126435559872,0.494792230141,-49.2640674622
0.688716095516,0.073170679539,0.996059100428,0.706872121876,462.30218126
0.672605535592,0.430604731739,0.0609310315572,0.816791390362,45.4213221139
0.726305764506,0.117140318512,0.85499479127,0.194717172709,423.675384001
0.531619447778,0.442823336351,0.504414245748,0.384157636893,387.574886337
0.38472424117,0.602491682039,0.555150025935,0.838326658749,788.303754757
0.117112801979,0.106685361172,0.397838760141,0.847989673766,16.2426882273
0.408493302994,0.674941616056,0.301139733233,0.346281238347,318.787108733
0.507876190124,0.387420101585,0.0486589894046,0.596518520415,99.2032251751
0.613164155265,0.767640416188,0.0522933273542,0.425849834599,-23.3810999561
0.294706058264,0.692779781656,0.604682903729,0.212028406044,865.396463207
0.276736235934,0.0699974426617,0.660345373085,0.021376515697,30.2531138195
0.386446472203,0.264224160455,0.539525085607,0.132810506326,355.361109253
0.019696797055,0.452427586626,0.277433297103,0.246959558968,535.243942436
0.16245230687,0.198452494922,0.995416066692,0.29223038232,634.607406793
0.0720603561097,0.488205588341,0.69260476674,0.640327616569,674.033124932
0.515991547785,0.84006319695,0.519914447713,0.760132722714,856.427926497
0.50748945652,0.276629573996,0.310249584246,0.375548370515,159.84852202
0.354926842063,0.420320780337,0.0395781357356,0.022313412284,-31.689515173
0.0137918003681,0.906820684479,0.0695316713461,0.499782658322,218.919444933
0.123224813954,0.121510367515,0.141546429187,0.578377447733,-230.320732268
0.828989001314,0.799214302473,0.171893234282,0.678906710267,299.524210027
0.216800818022,0.896554358039,0.546309401861,0.034126918701,998.540986127
0.635008348477,0.668236677176,0.0920645401004,0.91647640917,37.5474750399
0.697377829526,0.289953410684,0.0642131932726,0.565979497848,-309.302280808
0.655074934988,0.439718034884,0.455836797343,0.692755995551,517.381254994
0.686458205115,0.521274715183,0.559529017981,0.528594130345,741.979173445
0.626007547416,0.475101365462,0.930234809482,0.859429631141,935.290773843
0.611780640137,0.209274749488,0.0478908184321,0.496504983796,125.622017286
0.554052059881,0.0703662535469,0.935418660542,0.342005208158,395.463411667
0.668591703382,0.00434298999389,0.196353059629,0.484903621635,79.230994664
0.0418694395208,0.537939841403,0.869524520285,0.590669625452,920.656522084
0.495823567613,0.317285859749,0.262694921376,0.01062023488,260.139395806
0.521830769991,0.866475063785,0.188105940217,0.36272927165,128.69162131
0.949702501363,0.249012231286,0.0392284225705,0.79719609393,250.23987183
0.124898320902,0.254710818888,0.447791301795,0.94102344529,247.2431438
0.753338841296,0.168514589261,0.674701523526,0.873034879304,318.012153887
0.23217516053,0.282029909488,0.0644657401458,0.101773328048,-32.0719613164
0.124680453029,0.2785720821,0.41584434241,0.9664818852,294.460468752
0.901705326009,0.73449609003,0.616464498713,0.430176650709,951.889110245
0.0820752741887,0.042299401783,0.372797568828,0.835112064439,62.4580716536
0.707940981056,0.565038373157,0.330102533187,0.589498458376,365.397466613
0.798674889852,0.25605845622,0.718855130315,0.614293755414,467.797275097
0.576234975359,0.000722960497566,0.622270560866,0.696125792114,42.6719989066
0.4221450684,0.0684647169245,0.659178338955,0.659153800817,117.431483941
0.0698096808522,0.115884776901,0.567861869381,0.659199349695,411.498617778
0.919960158438,0.911281553933,0.465198202751,0.849553449184,494.617185644
0.323264536902,0.0912887658222,0.316387375649,0.621333510336,58.21855191
0.248213826674,0.519236053673,0.596514319162,0.90573711072,401.303009126
0.878367449195,0.310720117245,0.0219182443709,0.829498677644,298.68113696
0.631645409714,0.544617208163,0.212873188107,0.799607783792,254.894900246
0.492859793816,0.427706585672,0.698742774469,0.016597207677,474.18460272
0.377890773823,0.632913265257,0.659466625908,0.65831656839,641.845186728
0.916603255069,0.685162458688,0.275303437834,0.54123040546,520.147992842
0.378032895911,0.469573313494,0.307599035162,0.133398656424,128.33745823
0.408616048297,0.493666046966,0.460200523443,0.492899553752,255.674194471
0.124034374821,0.401989854022,0.0120564381187,0.786835007368,-9.83471310766
0.877455023955,0.0984053579376,0.847080132829,0.693190398971,192.681383688
0.80648912496,0.308472395091,0.924342435447,0.56946654044,410.926877991
0.842365943287,0.581529458555,0.891271432329,0.119770926014,1130.22391349
0.772510504832,0.247011615811,0.541702761284,0.816775105383,340.511956711
0.57087945699,0.189442886501,0.246099816435,0.025433513569,-14.47678505
0.625137764834,0.58879123656,0.998802082238,0.089339364024,1086.49305663
0.256907060558,0.000904168569022,0.533158986696,0.054463113454,133.200413975
0.291961167831,0.3907721888,0.835965545592,0.837635817458,576.907690743
0.499026001149,0.0266224296053,0.102553429898,0.362634905028,28.4471372871
0.462963702916,0.469456813813,0.794350360333,0.807736866875,915.569971576
0.994004901219,0.854903404617,0.692171918905,0.91738640872,1160.35870167
0.24795273625,0.564768891137,0.334651636029,0.837636973796,428.566270868
0.0204564881186,0.499397670869,0.562691780142,0.639689323763,440.611521774
0.46683999487,0.456282177207,0.371309670666,0.464954028533,176.933013246
0.807681997944,0.168202803034,0.517663687334,0.060721965907,42.399329253
0.466760014417,0.0693759689295,0.476844806949,0.538683379871,202.031020447
0.469096709479,0.454525687062,0.609189249807,0.232141494082,753.378269558
0.335031744042,0.647707963943,0.0835961469406,0.59620956732,219.203986594
0.536723822784,0.223746758758,0.146989679899,0.228478063714,184.895861944
0.644543286156,0.518729231669,0.689424741549,0.90086024602,733.115410271
0.208919141252,0.82261682535,0.989535280458,0.783312427053,1479.80060307
0.937582966359,0.294451255552,0.581297514933,0.535863904964,366.933835494
0.887691431481,0.832239147822,0.535383508845,0.22115375998,972.462820303
0.425479592129,0.621718868018,0.250981191318,0.94531732888,479.724621804
0.218492967384,0.186846528394,0.936640613494,0.483041466137,741.572938356
0.866158671499,0.0328283705769,0.844456797412,0.429022913581,233.39206968
0.262809502217,0.486675868243,0.898185793008,0.29383286981,1067.6401841
0.37447825094,0.696794499331,0.583331791341,0.025215956879,854.49767354
0.910869720909,0.920406019641,0.785744782088,0.401583362107,1293.26860065
0.356457019717,0.529069217542,0.977334047558,0.287200673135,1027.38763306
0.296084016063,0.701695316634,0.545026517852,0.91875146277,799.314310196
0.291587466538,0.264142886001,0.480176908419,0.57621760567,209.599497732
0.0261274007666,0.254261948887,0.485744380041,0.639301597365,605.587709129
0.296520162324,0.327855317786,0.278050150921,0.550149827589,69.4085341688
0.638584519925,0.632654850407,0.237702407169,0.01692617101,343.829892805
0.552801942335,0.124736465604,0.0371765158739,0.187087779584,51.18089877
0.621766974471,0.0365033909722,0.576622574974,0.695375959691,193.856956103
0.832132591237,0.322818100094,0.808766054856,0.461357638,576.286832097
0.163209031316,0.149970099774,0.737029035112,0.004304776093,293.506120927
0.472609348369,0.691857386211,0.125798407846,0.301368685695,-35.6970131047
0.784172291913,0.583128828511,0.286192592043,0.768317362591,372.116372136
0.570228951435,0.28498480628,0.294463131138,0.146960017995,164.291460767
0.534059368513,0.141101238344,0.778254906629,0.541853560886,337.208451187
0.571927000443,0.875839363697,0.164934115207,0.246184440066,244.45819816
0.20669549671,0.407429701805,0.6638592365,0.402449234318,471.76082333
0.561835754261,0.820226417705,0.818450221339,0.370959283304,1406.66729336
0.939503620315,0.628941780473,0.212294248241,0.070817990652,429.288105458
0.600376729518,0.879566044167,0.273132673932,0.488268499187,582.298344372
0.454353519526,0.825309032048,0.790968091632,0.257019200551,1323.61171772
0.866408320626,0.560346492051,0.713695099007,0.768009225575,705.232532993
0.077308547128,0.312940577218,0.113415695471,0.130568669581,59.0107396796
0.31033647074,0.666902620469,0.233363186082,0.133634259891,318.303624125
0.779923809845,0.932518193777,0.941422699988,0.93785873376,1392.18590451
0.323629276189,0.490039766344,0.904074667222,0.647449665752,736.819422934
0.985278532128,0.0940433881631,0.339844449638,0.061579913253,270.89628693
0.778973202355,0.186052593174,0.812691211118,0.81572069447,299.67411214
0.693723077372,0.00418415237939,0.396930903199,0.768391411157,-236.848101843
0.954548091847,0.58274025034,0.334492265741,0.92061100146,235.913751272
0.418649840244,0.0666633961053,0.139202158289,0.94659224687,76.2977981407
0.509630352738,0.796904311922,0.258697762392,0.221306506274,364.279401128
0.455293470163,0.475036787813,0.792391848496,0.896558805009,941.948383491
0.0206184644525,0.650241245155,0.992137904456,0.578068510173,1241.83303327
0.45430651211,0.476107660536,0.274358242624,0.434870259116,407.354621781
0.156346000276,0.6148107081,0.525269688149,0.54296121623,561.52449931
0.980458959216,0.511767457506,0.888165874339,0.118160096026,934.663260258
0.296446634505,0.228072404443,0.460311074331,0.24519518647,226.018141013
0.216696022941,0.486453312756,0.0701252142688,0.372278246008,102.174028255
0.486680908419,0.905956260337,0.864790624532,0.106821114957,1517.9026903
0.336191607617,0.728620209282,0.320014771698,0.787219995323,333.919802265
0.296052063366,0.201881750384,0.280025036211,0.019325960725,10.251841451
0.467410186621,0.670469409912,0.776017566174,0.173648921883,1030.14207189
0.488942241568,0.934352479679,0.772474885709,0.464327105244,1299.85970151
0.0465987471694,0.237006774122,0.607183294561,0.405887727046,462.495062137
0.462880847503,0.170062006423,0.371561935075,0.625356857682,416.732714005
0.462165569494,0.255045590639,0.81996800055,0.134919938194,290.5968308
0.554474758143,0.238119059967,0.725939228529,0.715866309587,501.324092877
0.268565262125,0.723449267316,0.365280230348,0.758675197619,480.207511719
0.83534449345,0.606979318174,0.208415731733,0.95442253379,483.806425993
0.668226953708,0.891694842643,0.726471855487,0.352328030182,1199.76867603
0.873095657231,0.301005728425,0.182905712609,0.839198415831,107.422237811
0.869225871547,0.246071486656,0.0469190799436,0.624953470111,9.21413247262
0.643826255578,0.296572599267,0.385363434616,0.243855977435,150.838876936
0.678341022438,0.714257949545,0.0618640933647,0.400950780122,61.8446710083
0.886112337979,0.105643161833,0.366040063438,0.482498808526,176.137182707
0.706240139459,0.236399349873,0.284864462616,0.322031215951,133.915611674
0.109533304526,0.64835711432,0.893431475698,0.646171882624,1283.97276958
0.976328873549,0.532554612342,0.813600840306,0.760026939589,623.160437879
0.674930009868,0.449056135301,0.913076328511,0.371979595304,959.127135589
0.00656801220227,0.200327696734,0.140276920758,0.9732995787,26.5976281035
0.790557253647,0.0892818652748,0.884991933934,0.609657496556,312.745802421
0.373849835545,0.594976396011,0.54000661061,0.644888526459,591.765953483
0.804044791837,0.182284970212,0.387410113054,0.17398936732,113.431722601
0.311167241603,0.577455195525,0.351913333417,0.684686117099,353.403420588
0.247492977441,0.168058315602,0.276903335977,0.450509975748,204.264070227
0.255682244447,0.240947027592,0.310027378528,0.874806885201,165.442946921
0.000701533231749,0.248015450256,0.053874793776,0.184411414397,210.443324893
0.523659101813,0.470081629739,0.555214377959,0.95187270427,538.074321463
0.990640085637,0.454460196513,0.055438546096,0.095456434449,272.441030265
0.957899620188,0.395387024696,0.0113017420485,0.050819372577,70.6109275108
0.874309508421,0.00422337791525,0.973005743761,0.325397297126,203.732062465
0.315752364019,0.22956070002,0.699891606522,0.218448401971,394.083330467
0.449340270669,0.369889153092,0.649366942347,0.236997246322,111.657217373
0.90690685282,0.257558781562,0.805675630096,0.898295505996,531.140133599
0.0441494266706,0.905968321376,0.536315756172,0.329645939635,825.510797658
0.36193974898,0.825238243765,0.131959877985,0.03585409303,236.169005715
0.759272465031,0.15891562365,0.827133823837,0.233447843682,224.730574621
